"id","review_text","rating","product_release_id","body_intensity","acidity_intensity","sweetness_intensity","finish_intensity","created_at","updated_at"
922,Tried their filter roast ,3.5,3196,4.0,3.0,3.0,4.0,2019-11-29 09:27:49.281,2019-11-29 09:28:11.090
923,"A very well balanced Kenyan coffee with a nice mix of floral and chocolate. A clean currant acidity with a black tea finish.

Enjoyed on V60 at Cafe Eclair in Montreal.",4.0,2403,2.0,3.0,4.0,3.0,2019-11-30 15:49:01.839,2019-11-30 15:49:01.839
924,"Pretty good. Sweet and light lingering body. Almost tea like. Was a bit difficult to dial in.

22.5g / 382.5ml
29 clicks with the comandante
Water just off boil",4.0,1878,4.0,3.0,4.0,3.0,2019-12-03 05:07:05.170,2019-12-03 05:07:05.170
925,Dark roasted. Savory. Charcoal. ,2.0,924,4.0,1.0,1.0,4.0,2019-12-04 11:18:38.814,2019-12-04 11:18:38.814
926,"1:16, v60",5.0,3500,3.0,4.0,4.0,3.0,2019-12-04 14:01:36.651,2020-02-27 18:53:38.306
927,"",5.0,3522,4.0,5.0,4.0,2.0,2019-12-06 15:11:34.349,2019-12-06 15:11:34.349
928,"",3.5,3557,3.0,3.0,2.0,2.0,2019-12-06 15:42:31.044,2019-12-06 15:42:31.044
929,"",3.5,3616,3.0,4.0,2.0,2.0,2019-11-12 20:03:28.130,2019-12-06 20:05:11.996
930,"",4.0,2004,4.0,4.0,4.0,4.0,2019-12-07 07:19:38.049,2019-12-07 07:19:38.049
931,"A decent coffee if you’re looking for something not too far from a classic profile. No real acidity, a dry cocoa finish and a bit of marshmallow at the front. The mouth feel is a black tea with milk like texture.

Had as a V60 @ Odessa in Montreal.",3.0,3113,3.0,1.0,2.0,3.0,2019-12-07 16:29:10.503,2019-12-07 16:29:10.503
932,"",4.0,3251,3.0,2.0,4.0,3.0,2019-12-08 04:14:30.436,2019-12-08 04:14:30.436
933,"",4.0,3252,2.0,3.0,4.0,4.0,2019-12-08 04:19:00.085,2019-12-08 04:19:00.085
934,"",5.0,2285,4.0,3.0,4.0,5.0,2019-12-08 04:20:43.734,2019-12-08 04:20:43.734
935,"",4.0,2312,3.0,4.0,3.0,3.0,2019-12-08 14:57:52.115,2019-12-08 14:57:52.115
936,"",5.0,3625,5.0,5.0,5.0,5.0,2019-12-09 14:04:02.937,2019-12-09 14:04:02.937
937,"",5.0,3543,0.0,5.0,4.0,0.0,2019-12-09 16:36:50.144,2019-12-09 16:36:50.144
938,"",4.0,2511,2.0,2.0,4.0,0.0,2019-12-09 18:08:53.330,2019-12-09 18:08:53.330
939,"",5.0,3432,0.0,0.0,0.0,0.0,2019-12-10 06:58:29.340,2019-12-10 06:58:29.340
940,"",5.0,3287,5.0,3.0,4.0,5.0,2019-12-11 17:31:41.148,2019-12-11 17:31:41.148
941,"",4.5,3690,0.0,0.0,0.0,0.0,2019-12-12 08:31:57.667,2019-12-12 08:31:57.667
942,Excellent natural. Complex and enjoyable to taste. Ripe fruit start with a more mellow caramelized finish. ,4.0,2530,3.0,4.0,3.0,4.0,2019-12-12 14:33:12.187,2019-12-12 14:33:12.187
943,"",4.0,3280,4.0,4.0,3.0,2.0,2019-12-14 15:33:20.649,2019-12-14 15:33:20.649
944,"Sweet, medium body, low acidity. Cherry notes as described. 

22.5g/384ml ~3m30s on v60
26 clicks on commandante",4.0,1043,3.0,2.0,4.0,3.0,2019-12-16 01:56:37.301,2020-11-28 00:02:08.589
945,"I brewed this coffee with a v60 method, 5 pulse pours in 2.30 min extraction. I got  a very very pleasant full bodied fruity-chocolaty cup.
I guess the natural process fits very well with this coffee, adding sugars and complexity to the florals notes, for a less “tea” like, but more juicy experience.",4.0,3204,4.0,3.0,4.0,5.0,2019-12-16 11:46:38.554,2019-12-16 11:46:38.554
946,"Showed up in my recommendations and I’m stoked it did!

The aroma is loaded with cherry (think Red Vines) which carries through to the taste. A wonderful mix of red currant, black tea and licorice that finishes with vanilla and rose. Pleasantly surprised with this coffee.

Brewed on a V60, 1:15 (16g : 240ml), 3:00, 96c, 15 on my Encore.",4.0,3065,4.0,3.0,3.0,4.0,2019-12-16 20:48:23.581,2019-12-16 20:48:23.581
947,A wonderful peach jam and black tea quality to this one! ,4.5,2739,3.0,2.0,4.0,3.0,2019-12-17 14:34:58.063,2019-12-17 14:34:58.063
948,"This could easily pass for a clean natural. A wonderful rich red wine and cranberry acidity that ends with syrupy notes and ginger chocolate.

Enjoyed on V60 @ Éclair in Montreal ",3.5,3621,4.0,3.0,3.0,3.0,2019-12-17 21:25:47.004,2019-12-17 21:25:47.004
949,"",3.0,3621,5.0,3.0,2.0,4.0,2019-12-18 18:12:32.863,2019-12-18 18:12:32.863
950,"",4.0,3139,3.0,4.0,3.0,4.0,2019-12-18 21:09:36.630,2019-12-18 21:09:36.630
951,"",4.0,3800,4.0,3.0,4.0,4.0,2019-12-12 08:17:05.203,2019-12-19 15:51:30.807
952,"",3.5,3600,0.0,0.0,0.0,0.0,2019-12-19 19:00:19.670,2019-12-19 19:00:19.670
953,"",5.0,2427,2.0,5.0,5.0,4.0,2019-12-21 14:13:37.753,2019-12-21 14:13:37.753
954,"",4.5,3258,4.0,4.0,2.0,4.0,2019-12-22 10:43:56.198,2019-12-22 10:45:58.703
955,"",4.0,3013,4.0,1.0,3.0,3.0,2019-12-22 17:25:56.645,2019-12-22 17:25:56.645
956,"",2.0,3381,4.0,2.0,2.0,4.0,2019-12-22 22:24:44.839,2019-12-22 22:24:44.839
957,"",3.0,3381,4.0,3.0,2.0,3.0,2019-12-23 14:22:36.342,2019-12-23 14:22:36.342
958,"",2.0,3557,0.0,0.0,0.0,0.0,2019-12-23 15:49:58.367,2019-12-23 15:49:58.367
959,"",5.0,2790,0.0,0.0,0.0,0.0,2019-12-23 15:50:20.224,2019-12-23 15:50:20.224
960,If you're into coffee - you can't make yourself a better xmas/ny gift. It's worth the price.,5.0,3285,4.0,3.0,5.0,5.0,2019-12-23 16:28:29.647,2019-12-23 16:28:29.647
961,"The Yacuanquer region SHINES in this coffee.. beautiful round sweetness, pastry like notes from a delightfully dialed in roast, and a pleasing complexity from first to final sip.
",5.0,3653,3.0,2.0,4.0,2.0,2019-12-23 18:50:18.047,2019-12-23 18:50:18.047
962,"",5.0,1612,2.0,2.0,3.0,5.0,2019-12-23 18:53:32.641,2019-12-23 18:53:32.641
963,"",5.0,1747,2.0,2.0,3.0,5.0,2019-12-23 18:57:52.905,2019-12-23 18:57:52.905
964,"",3.0,3222,0.0,0.0,0.0,0.0,2019-12-23 19:20:08.590,2019-12-23 19:20:08.590
965,"",3.5,3603,3.0,1.0,2.0,4.0,2019-12-23 22:15:29.765,2019-12-23 22:15:29.765
966,"",4.0,2890,0.0,0.0,0.0,0.0,2019-12-24 04:31:50.819,2019-12-24 04:31:50.819
967,"",5.0,3400,0.0,0.0,0.0,0.0,2019-12-24 11:49:46.977,2019-12-24 11:49:46.977
968,"",4.0,3654,4.0,3.0,5.0,3.0,2019-12-24 14:07:46.128,2019-12-24 14:07:46.128
969,"Good traditional espresso. Chocolatey and smooth
",3.5,3446,0.0,0.0,0.0,0.0,2019-12-24 16:13:02.807,2019-12-24 16:13:02.807
970,Fantastic coffee !! ,5.0,2001,2.0,5.0,5.0,3.0,2019-12-26 00:49:01.701,2019-12-26 00:49:01.701
971,"",3.5,3280,3.0,2.0,4.0,2.0,2019-12-26 01:32:16.237,2019-12-26 01:32:16.237
972,"A solid holiday blend from the crew at Structure.

Enjoyed it as a French press on this Christmas morning with the family. Wonderful spicy and fruity notes to wake you up in the morning.",3.0,3280,4.0,2.0,3.0,2.0,2019-12-26 01:32:58.991,2019-12-26 01:32:58.991
973,"",4.0,3428,0.0,0.0,0.0,0.0,2020-01-01 17:03:06.389,2020-01-01 17:03:06.389
974,Juicy with a nice mild cranberry acidity like,4.0,3843,2.0,1.0,2.0,2.0,2019-11-06 14:41:38.654,2020-01-01 22:06:53.403
975,"Stone fruits, sweet earl grey with bergamot aftertaste.",4.0,3848,2.0,5.0,3.0,3.0,2019-11-09 14:10:29.452,2020-01-01 22:07:59.397
976,"",4.0,3851,4.0,4.0,2.0,4.0,2019-11-09 14:24:16.948,2020-01-01 22:25:22.206
977,"",3.5,3853,4.0,2.0,2.0,4.0,2019-11-09 14:22:14.799,2020-01-01 22:25:38.843
978,Milky strawberry sweetness,4.0,3852,3.0,1.0,4.0,3.0,2019-11-07 10:11:32.653,2020-01-01 22:25:51.343
979,Strong dark chocolate attack and ,4.0,3854,4.0,3.0,3.0,4.0,2019-11-09 15:01:44.499,2020-01-02 00:54:37.246
980,Sweet nectarine linger ,4.0,3861,4.0,3.0,4.0,3.0,2019-11-13 13:11:35.109,2020-01-02 00:59:35.054
981,"",5.0,2080,3.0,5.0,4.0,5.0,2020-01-02 08:00:43.414,2020-01-02 08:00:43.414
982,"",3.5,3617,2.0,3.0,3.0,3.0,2020-01-03 17:03:36.173,2020-01-03 17:03:36.173
983,"Strawberry node and a mild miso soupe taste!
",4.0,3868,4.0,1.0,2.0,4.0,2019-11-20 12:49:01.379,2020-01-03 19:33:20.855
984,"Strawberry crumble nose at first.
A sweet mouthful of apricot with a sweet mango linger in the end.",4.5,3871,4.0,1.0,3.0,3.0,2019-12-20 14:00:07.969,2020-01-03 19:34:18.422
985,"",5.0,3263,2.0,4.0,3.0,3.0,2020-01-04 01:35:58.836,2020-01-04 01:35:58.836
986,"I was pleasantly surprised by this Colombian lot! Its more on the traditional side which I’ve come to expect from Kohi but there’s a nice balance of acidity and sweetness. If you’re looking for an anaerobic lot that’s on the bittersweet side with a bit of tamarind acidity, this is fantastic. ",3.5,3485,3.0,4.0,2.0,3.0,2020-01-05 14:46:44.351,2020-01-05 14:46:44.351
987,Delightful,5.0,3387,3.0,4.0,3.0,3.0,2020-01-07 04:27:52.874,2020-01-07 04:27:52.874
988,"Bright, vibrant and layered. A really great Kenyan coffee.",5.0,3192,4.0,5.0,5.0,3.0,2020-01-10 17:56:11.705,2020-01-10 17:56:11.705
989,"",4.0,3177,4.0,3.0,3.0,3.0,2020-01-11 17:27:58.741,2020-01-11 17:27:58.741
990,"Unique, pistachio, sweet, medium aftertaste, low acidity, round body",4.0,2796,4.0,1.0,5.0,1.0,2020-01-12 12:29:43.779,2020-01-12 12:29:43.779
991,"Was defected, rubber",1.5,2786,0.0,0.0,0.0,0.0,2020-01-12 12:43:04.841,2020-01-12 12:43:04.841
992,Good morning coffee.,3.5,499,4.0,2.0,3.0,3.0,2020-01-13 14:09:13.719,2020-01-13 14:09:13.719
993,Cacao nibs and baking spice ,4.0,2543,5.0,1.0,1.0,3.0,2020-01-13 18:07:20.338,2020-01-13 18:07:20.338
994,"A tasty and complex coffee. I had a difficult time getting a clean cup out of it the first couple times but when I did it was gorgeous. Bright lime with sweet herbal notes, finishing smooth and sweet",4.0,2195,3.0,5.0,4.0,3.0,2020-01-14 19:08:12.725,2020-01-14 19:08:12.725
995,An absolute beauty! Clean peach black tea and Meyer lemon. Citrusy and bright without verging in sour or harsh,4.5,3017,2.0,5.0,5.0,4.0,2020-01-14 19:09:47.652,2020-01-14 19:09:47.652
996,One of my favourite coffees of the year! Concord grape and dark berries with a touch of peanut butter and a long honey sweetness ,5.0,2197,4.0,4.0,5.0,4.0,2020-01-14 19:11:01.800,2020-01-14 19:11:01.801
997,"",3.0,1781,3.0,2.0,3.0,5.0,2020-01-16 12:02:45.183,2020-01-19 00:40:50.731
998,"Winner winner chicken dinner!

The aroma of this is a mix of allspice, red vines and marzipan to me, which feels like it shouldn’t work together but it does.

The flavour gives me a black-tea and currant jam with a touch of nutmeg and semi-sweet chocolate at the end.

The body is light but still coats the mouth like maple syrup and the acidity is mild but adds a little kick to it, rounding it out.

As it cools the jammy-ness really comes out.

Loving this coffee.

Best results using the 2017 Aeropress World Champ recipe w/ 160ml bypass.",4.5,3920,4.0,2.0,3.0,4.0,2020-01-17 16:10:03.291,2020-01-17 16:10:03.291
999,"A nice clean natural with lots of berry and stone fruit. Light body, medium acidity, ",4.0,4063,2.0,4.0,4.0,3.0,2020-01-01 14:42:19.541,2020-01-17 18:20:22.695
1000,"A solid natural Ethiopian. Very clean and punchy with some tea-like qualities.

Brewed with a V60.
1:16 (25g : 400ml), 3:00m brew, 94c water",4.0,4063,3.0,4.0,3.0,3.0,2019-12-30 14:27:55.307,2020-01-17 18:20:34.392
1001,"One of my favourite coffee’s this year. Dark berries, black cherries, and Concord grape. Perfectly balanced acid and sweetness ",5.0,4064,4.0,4.0,4.0,4.0,2020-01-01 14:59:53.802,2020-01-17 18:23:18.195
1002,"",4.5,3892,0.0,0.0,0.0,0.0,2020-01-18 19:30:41.697,2020-01-18 19:30:41.697
1003,Another beauty from Quietly. You will not be disappointed. Lee has a deft hand at the roaster and his sourcing is impeccable. Delicious.,5.0,3265,2.0,5.0,4.0,3.0,2020-01-19 17:02:52.205,2020-01-19 17:02:52.205
1004,"I can see this being a great coffee if you want something with a touch more acidity and sweetness than a fully traditional profile. There’s a nice cocoa and dried fruit aspect to it but it’s mostly masked by the bitterness from pushing the development.

Wish a splash of milk or as the base to a capp this is a nice, easy drink in the morning. Not something I’ll be seeking out again, personally.",2.5,316,4.0,2.0,1.0,2.0,2020-01-19 17:40:09.289,2020-01-19 17:40:09.289
1005,"Absolutely killer as espresso. Bright lime acidity smooths out to maple glazed doughnut. Great in milk too. As a pour over its a little less distinct but still bright and sweet
",4.0,3582,3.0,5.0,4.0,4.0,2020-01-20 14:52:36.386,2020-01-20 14:52:36.386
1006,"A wonderful Ethiopian offering from Elysian! Clean, balanced and sweet.

Best results in a Chemex using the Hoffman V60 recipe, 30g : 450ml, total time 5:00, 96c, 16 on a Baratza Encore",4.0,3909,3.0,3.0,4.0,3.0,2020-01-27 15:32:38.565,2020-01-27 15:32:38.565
1007,"",3.5,3617,3.0,2.0,4.0,3.0,2020-01-27 23:44:54.773,2020-01-27 23:44:54.773
1008,"",4.0,3881,4.0,2.0,5.0,4.0,2020-01-27 23:46:30.952,2020-01-27 23:46:30.952
1009,"",4.5,3622,2.0,4.0,4.0,4.0,2020-01-27 23:48:09.025,2020-01-27 23:48:09.025
1010,"",4.0,3147,4.0,2.0,5.0,4.0,2020-01-27 23:48:58.230,2020-01-27 23:48:58.230
1011,"",4.5,1950,3.0,5.0,3.0,4.0,2020-01-27 23:53:54.054,2020-01-27 23:53:54.054
1012,"Feb1, 2020: 1:16, v60. Delicious. Acidity is very punchy. HF tastes maple syrup, I don’t. ",5.0,3617,3.0,5.0,4.0,2.0,2020-01-29 15:06:04.532,2020-02-02 15:36:20.108
1013,"",5.0,4124,0.0,0.0,0.0,0.0,2020-01-31 13:00:14.161,2020-01-31 13:00:14.161
1014,"",2.5,4126,0.0,0.0,0.0,0.0,2020-02-01 21:31:18.018,2020-02-01 21:31:18.018
1015,"",5.0,2336,0.0,0.0,0.0,0.0,2020-02-02 00:29:39.410,2020-02-02 00:29:39.410
1016,"2020-02-03
Enjoyed as an americano. Loads of sweetness and syrup. Reminds me of a mars bar!

2020-02-04
Much more acidity in the americano today. Tweaked the ratio, dose and grind size (15.5g:45ml, 8 on barista express). Loads of green apple sharpness up front, almonds in the mid palate and ends with bittersweet chocolate.",4.0,3928,4.0,2.0,4.0,3.0,2020-02-02 15:22:51.015,2020-02-03 14:33:52.603
1017,"",4.0,3959,4.0,4.0,4.0,4.0,2020-02-03 18:17:42.666,2020-02-03 18:17:42.666
1018,"",4.5,3057,4.0,4.0,4.0,0.0,2020-02-03 18:25:15.316,2020-02-03 18:25:15.316
1019,"",2.0,3629,4.0,2.0,2.0,1.0,2020-02-04 00:24:48.267,2020-02-04 00:24:48.267
1020,"",3.5,3625,4.0,4.0,4.0,3.0,2020-02-04 00:25:22.906,2020-02-04 00:25:22.906
1021,"",2.0,2084,2.0,2.0,2.0,2.0,2020-02-04 00:25:49.021,2020-02-04 00:25:49.021
1022,"",4.0,4134,0.0,0.0,0.0,0.0,2020-02-06 18:37:43.527,2020-02-06 18:37:43.527
1023,"",4.0,2125,4.0,2.0,4.0,4.0,2020-02-06 20:16:03.188,2020-02-06 20:16:03.188
1024,"",5.0,1610,3.0,4.0,4.0,3.0,2020-02-06 20:39:39.462,2020-02-06 20:39:39.462
1025,"",4.0,4092,3.0,5.0,3.0,4.0,2020-02-07 21:42:59.639,2020-02-07 23:07:00.919
1026,"",4.5,3666,4.0,4.0,4.0,5.0,2020-02-08 18:58:46.464,2020-02-08 18:59:54.848
1027,"This coffee comes out nice brewed with Kalita Wave 185.

Nice light-medium body, with some floral notes and light citrus finish. 

",3.0,3927,2.0,2.0,3.0,2.0,2020-02-09 22:07:11.880,2020-02-09 22:07:11.880
1028,"Very light, smooth for a Colombia. Fruity but not noticeable ",3.5,1283,2.0,3.0,3.0,1.0,2020-02-11 18:04:25.431,2020-02-11 18:04:25.431
1029,"1:16 v60

Eclair: 22g/350ml",5.0,3147,0.0,0.0,0.0,0.0,2020-02-14 12:06:04.802,2020-02-14 14:07:29.727
1030,"2020-02-15
Filter: Brewed with a lower water temp and higher grind size (92c and 17 on Encore). Also went with a higher ratio of 1:17. More acidity (dark cherry and blackberry) while still holding the chocolate. Better but still taste the development a bit.

2020-02-15
Still dialing in filter. Feels like I’m tasting the roast more than the coffee right now. Has potential.

Tried it as a long black which has smoother chocolate and sweet notes. Very little acidity. Can still taste the development but much less.",3.5,4134,4.0,1.0,2.0,1.0,2020-02-15 13:25:41.527,2020-02-15 17:38:35.119
1031,"",5.0,3959,2.0,5.0,5.0,3.0,2020-02-16 14:31:22.814,2020-02-16 14:31:22.814
1032,"",4.0,3778,3.0,4.0,3.0,3.0,2020-02-16 14:33:35.893,2020-02-16 14:33:35.893
1033,"",4.5,1759,3.0,3.0,4.0,4.0,2020-02-17 09:59:03.444,2020-02-17 09:59:03.444
1034,"",4.0,3956,3.0,4.0,4.0,4.0,2020-02-17 15:42:22.481,2020-02-17 15:42:22.481
1035,"",5.0,4117,3.0,4.0,4.0,3.0,2020-02-17 16:41:43.253,2020-02-17 16:41:43.253
1036,Very balanced bitterness/acidity,3.5,3961,3.0,4.0,4.0,4.0,2020-02-17 22:22:00.765,2020-02-17 22:28:10.154
1037,Found the raisin aftertaste too strong and unbalanced the coffee experience,3.0,3960,3.0,3.0,5.0,4.0,2020-02-17 22:34:09.349,2020-02-17 22:34:09.349
1038,Súper nice balanced coffee with sweet notes,5.0,3205,3.0,3.0,4.0,4.0,2020-02-18 08:58:24.561,2020-02-18 08:58:24.561
1039,"V60/14g/16:1/2m30s

Very sweet and dominant fruit aromatics. The taste is nicely complimented with hints of milky chocolate. Could brew faster to accentuate acidity a bit. Not overly fermenty though, which is nice.
",4.0,3666,3.0,3.0,4.0,3.0,2020-02-18 19:35:16.064,2020-02-18 19:35:16.064
1040,"",4.0,2253,0.0,0.0,0.0,0.0,2020-02-20 04:21:36.803,2020-02-20 04:21:36.803
1041,"Fantastic sweet complex coffee.
Enjoyed it till the last drop. ",4.5,3881,4.0,4.0,4.0,4.0,2020-02-22 18:25:35.492,2020-02-22 18:25:35.492
1042,"Sweet and balanced, strawberry and passionfruit ",4.0,3882,4.0,3.0,3.0,3.0,2020-02-23 15:19:30.639,2020-02-23 15:19:30.639
1043,Bright and delicious. Strong tropical fruit flavour. A bit of funk from natural processing but it tastes more like slightly overripe fruit than over fermentation. Adds a nice depth to the profile and makes it feel like you’ve just eaten a perfect guava. Good in milk but best as a long black imo ,4.5,4123,4.0,4.0,4.0,4.0,2020-02-24 18:39:22.098,2020-02-24 18:39:22.098
1044,Familiar but quite different from the espresso version. Tastes like raspberry jam. Some peach. And I get less watermelon and more overripe cantaloupe. Very bright and acidic but not sharp. And very well balanced against the sweetness ,4.0,4122,3.0,5.0,4.0,3.0,2020-02-24 18:41:46.176,2020-02-24 18:41:46.176
1045,"",4.0,291,0.0,0.0,0.0,0.0,2020-02-24 18:47:48.407,2020-02-24 18:47:48.407
1046,"2020-02-24
Lychee and black tea coming in real hot. Wonderful round yet delicate mouthfeel. Like black tea with a touch of milk. Little acidity. Very smooth and balanced. 

Brewed using the mountain Dripper with 155 papers, 96c, 2:50m, 1:16 (17g : 272ml), 14 on my encore.",4.0,3019,2.0,2.0,3.0,3.0,2020-02-24 21:31:38.034,2020-02-24 21:31:38.034
1047,"",4.0,3885,3.0,2.0,4.0,4.0,2020-02-24 22:02:00.641,2020-02-24 22:02:00.641
1048,"",5.0,3778,0.0,0.0,0.0,0.0,2020-02-29 16:34:59.352,2020-03-01 16:43:48.761
1049,Had in a cortado. A simple straightforward coffee. Maybe a little roasty.  But tastes familiar and nice. Chocolate and some nut character. Unsweetened peanut butter and a touch of brown sugar,3.5,2844,3.0,2.0,3.0,2.0,2020-03-02 14:05:01.585,2020-03-02 14:05:01.585
1050,"",5.0,3885,0.0,0.0,0.0,0.0,2020-03-03 15:52:07.802,2020-03-03 15:52:07.802
1051,"",4.0,3884,0.0,0.0,0.0,0.0,2020-03-03 15:52:27.377,2020-03-03 15:52:27.377
1053,"",2.0,4139,0.0,0.0,0.0,0.0,2020-01-30 11:45:35.814,2020-01-30 11:45:35.814
1054,"2020-03-14
Loads of body even when brewed in a Chemex. Really round and coats the mouth well. Lots of currant and caramel with a dark chocolate finish. A little bit of rose on the mid palate.

2020-02-22
First brew of this lot. Incredibly tea-like body with a nice subtle acidity that opens up as it cools. Reminds me of letting grapefruit slices sit in water for a couple of days. There’s a burnt sugar sweetness at the end.",3.5,4144,2.0,2.0,3.0,3.0,2020-02-22 13:31:16.354,2020-03-14 13:32:10.931
1055,"2020-03-01
Good mouthfeel, round and a little juicy. Good stone subtle stone fruit acidity. A little bit of hazelnut on the finish.

Method: cupping",3.0,4145,3.0,2.0,3.0,2.0,2020-03-01 17:47:30.503,2020-03-01 17:47:30.503
1056,Delicious decaf to end the day. ,4.0,3068,4.0,4.0,4.0,3.0,2020-03-08 00:54:24.174,2020-03-08 00:54:24.174
1057,"",5.0,4124,3.0,1.0,4.0,3.0,2020-03-08 19:36:07.538,2020-03-08 19:36:07.538
1058,"Nice coffee with a good mouthfeel and balanced sweetness/acidity. Great for a morning cup!

Brewed on Kalita Wave 185",3.5,401,4.0,2.0,3.0,1.0,2020-03-08 19:44:28.837,2020-03-08 19:44:28.837
1059,"",4.5,3978,4.0,3.0,4.0,4.0,2020-03-09 14:11:24.086,2020-03-09 14:11:24.086
1060,"",4.0,3437,3.0,4.0,2.0,3.0,2020-03-09 16:12:55.938,2020-03-09 16:12:55.938
1061,Stellar coffee with unique character and inspiring endeavor of the indigenous community,5.0,3747,3.0,4.0,5.0,5.0,2020-03-10 16:25:29.337,2020-03-10 16:25:29.337
1062,"A masterpiece and a best-spoke homage to the community that produces amazing coffee! 
",5.0,3746,4.0,4.0,4.0,4.0,2020-03-10 16:28:21.376,2020-03-10 16:28:21.376
1063,Zesty and yellow fruit -like coffee ! Loved the purity of tastes and organic nature of this coffee,5.0,3748,3.0,4.0,3.0,3.0,2020-03-10 16:29:48.411,2020-03-10 16:29:48.411
1064,True representative of Colombian Mild grade with clean sweet and long lasting flavors brought by producers from legendary Tierradentro who foster coffee production replacing forced culture of coca cultivation and fighting poverty by producing  traditional washed coffee with exceptional care and devotion. ,5.0,3749,3.0,3.0,4.0,4.0,2020-03-10 16:34:17.562,2020-03-10 16:34:17.562
1065,"Chemex pour-over, January 2020",5.0,3128,2.0,4.0,3.0,2.0,2020-03-15 15:56:17.125,2020-03-15 15:56:17.125
1066,A truly excellent coffee. Blueberry and almost a vanilla soft serve. Milky smooth body. Clean and delicious ,4.5,1611,3.0,3.0,3.0,3.0,2020-03-18 12:04:11.904,2020-03-18 12:04:11.904
1067,"I had a tasty cappuccino from Stumptown Roasters in Capital Hill Seattle, Washington. Delightful texture and a rich flavor behind it. ",5.0,1407,3.0,2.0,4.0,2.0,2020-03-18 16:47:41.362,2020-03-18 16:47:41.362
1071,"Everytime I grind this is smells like black olives and cherry. It’s such a weirdly lovely combination 🤤

Solid natural. Pretty clean though a little on the fermenty side! So be warned.


Method: mountain dripper
Bloom: 45s, 65ml
First pour: 165 by 1:06
Second pour: 240 by 1:40
End time: 2:40
Ratio: 1:15 (16g : 240ml)
Temp: 96c
Grind: 12 on an Encore",4.0,3666,3.0,4.0,2.0,2.0,2020-03-24 17:52:05.721,2020-03-24 17:52:05.721
1073,"I think this sample might be a little faded now. Still has a clean, syrupy body with a slight amount of acidity. Sharp enough to notice but not discernible as a fruit. Linger is very tea-like and a little sweet.

Method: V60 (using Kinto filters)
Temp: 96c
Time: 4:00
Grind: 14 on an encore
Bloom: 45s, 100ml
First pour: 140ml by 1:15, stir twice after pour
Second pour: 210ml @ 1:25, swirl slurry 5 times during drawdown
Ratio: 1:15 (30g : 450ml)",3.5,4022,4.0,2.0,2.0,1.0,2020-03-25 14:32:02.543,2020-03-25 14:32:02.543
1074,"",3.5,4153,4.0,2.0,4.0,3.0,2020-03-26 13:41:48.698,2020-03-26 13:41:48.698
1075,"",3.5,4153,0.0,2.0,0.0,0.0,2020-03-26 13:41:49.773,2020-03-26 13:41:49.773
1079,"Nice, easy light coffee from our local roastery.",3.0,3199,2.0,2.0,3.0,3.0,2020-03-28 10:44:25.142,2020-03-28 10:44:25.142
1080,"",4.5,2640,3.0,4.0,4.0,3.0,2020-03-28 13:54:38.323,2020-03-28 13:54:38.323
1081,"",4.5,2809,2.0,5.0,3.0,2.0,2020-03-28 13:56:12.436,2020-03-28 13:56:12.436
1082,"",4.0,206,3.0,4.0,3.0,3.0,2020-03-28 13:57:10.230,2020-03-28 13:57:10.230
1083,"An excellent all around coffee. My go to for morning aero press. Such a wonderful jolt of energy with such a palatable taste. Never had a coffee so tasteful with such mild acidity and body. 

",4.5,1404,2.0,3.0,2.0,4.0,2020-03-28 17:35:35.391,2020-03-28 17:35:35.391
1084,"",4.5,3057,3.0,2.0,3.0,2.0,2020-03-29 03:28:45.920,2020-04-04 08:10:29.336
1085,"",4.5,4083,4.0,2.0,4.0,3.0,2020-04-01 21:59:06.249,2020-04-01 21:59:06.249
1086,"Lighter than the previous Frukt roastery coffee I had. Lemon/citrus with a long lasting nice taste. I prefer darker roasts, but this was also nice.",3.0,3197,2.0,2.0,3.0,3.0,2020-04-02 08:10:52.127,2020-04-02 08:10:52.127
1087,"",5.0,2083,0.0,0.0,0.0,0.0,2020-04-02 14:11:03.029,2020-04-02 14:11:03.029
1088,"If I didn’t want to continuously try new coffees, this would be one of my dailies.  The blueberry notes really stand out and it is heavenly with a blueberry pancake breakfast.  Also, if ever there was a roast to help introduce your friends to specialty coffee, this would be it.",5.0,2332,3.0,4.0,4.0,3.0,2020-04-02 15:29:59.054,2020-04-02 15:29:59.054
1089,"",4.0,2083,3.0,5.0,4.0,3.0,2020-04-02 19:43:26.046,2020-04-02 19:43:26.046
1090,"",4.0,4061,3.0,4.0,0.0,3.0,2020-04-02 20:26:46.548,2020-04-02 20:26:46.548
1091,"",5.0,2169,4.0,4.0,5.0,4.0,2020-04-04 08:13:34.331,2020-04-04 08:13:34.331
1092,"",1.5,2690,3.0,2.0,3.0,3.0,2020-04-04 08:18:37.522,2020-04-04 08:18:37.522
1093,"Very nice when hot but totally falls apart when cools down. Not a good choice for espresso, lacks sweetness and body. ",3.5,3434,2.0,4.0,2.0,2.0,2020-04-06 15:56:29.632,2020-04-06 15:56:29.632
1094,"Very clean, sweet, balanced. ",4.5,3823,4.0,4.0,4.0,4.0,2020-04-06 15:58:36.520,2020-04-06 15:58:36.520
1097,"",5.0,3434,2.0,3.0,0.0,0.0,2020-04-06 23:52:03.756,2020-04-06 23:52:03.756
1098,"",3.0,2057,3.0,4.0,3.0,3.0,2020-04-09 08:36:38.921,2020-04-09 08:36:38.921
